Qubit,T1 (us),T2 (us),Readout assignment error,Init error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,XSLOW error,CZ error,Gate length (ns),MEASURE error,MEASURE_2 error,Operational
45,60.399839686750056,93.66254404725028,0.01025390625,3.137530121739492e-05,0.010009765625,0.010498046875,1940,0.0005752780210973642,40,0.0005752780210973642,0,0.0005752780210973642,0.0005752780210973642,0.0005752780210973642,44:0.0015523948033900892;46:0.0014733515232620564;55:0.03458705736553111;35:0.0012423427058041447,44:68;46:68;55:68;35:68,0.01025390625,0.002197265625,Yes
46,205.90466190118275,159.2990391701429,0.0032958984375,8.339783229405944e-05,0.005859375,0.000732421875,1940,0.00022596377044495008,40,0.00022596377044495008,0,0.00022596377044495008,0.00022596377044495008,0.00022596377044495008,36:0.002748740282802725;45:0.0014733515232620564;47:0.0008206562286619534;56:0.0012318359943527812,36:68;45:68;47:68;56:88,0.0032958984375,0.006103515625,Yes
47,206.69960959694734,238.98957916681957,0.011962890625,,0.009521484375,0.014404296875,1940,0.00014319115595832132,40,0.00014319115595832132,0,0.00014319115595832132,0.00014319115595832132,0.00014319115595832132,48:0.0014754144507250766;57:0.0012695803913872206;46:0.0008206562286619534;37:0.004804564734208594,48:68;57:68;46:68;37:68,0.011962890625,0.097900390625,Yes
48,249.00381322523714,258.36248434972873,0.008056640625,1.4202181144275958e-05,0.0087890625,0.00732421875,1940,0.00015136082037408836,40,0.00015136082037408836,0,0.00015136082037408836,0.00015136082037408836,0.00015136082037408836,47:0.0014754144507250766;49:0.00168029158218308;38:0.0015255671108338753;58:0.0014720503915220395,47:68;49:68;38:68;58:68,0.008056640625,0.01171875,Yes
49,202.22350150232757,189.06094889428067,0.004150390625,0.0001391334351680787,0.00537109375,0.0029296875,1940,0.0002869476250552714,40,0.0002869476250552714,0,0.0002869476250552714,0.0002869476250552714,0.0002869476250552714,48:0.00168029158218308;59:0.0030429409581646805;39:0.0014265307788000614,48:68;59:68;39:68,0.004150390625,0.0146484375,Yes
50,161.17889954958392,213.0238302795145,0.0040283203125,1.2405075898504318e-05,0.0078125,0.000244140625,1940,0.0002253398858272478,40,0.0002253398858272478,0,0.0002253398858272478,0.0002253398858272478,0.0002253398858272478,40:0.002831018928970336;51:0.0021356293437731766;60:0.0012506719190204518,40:68;51:68;60:68,0.0040283203125,0.002685546875,Yes
51,40.091344825256805,64.2131197385829,0.010986328125,0.000197326669541813,0.0185546875,0.00341796875,1940,0.0005472928492464585,40,0.0005472928492464585,0,0.0005472928492464585,0.0005472928492464585,0.0005472928492464585,41:0.004689263425977558;50:0.0021356293437731766;52:0.0019534440391390795;61:0.0018209477406144203,41:84;50:68;52:68;61:68,0.010986328125,0.007080078125,Yes
52,119.73477763969284,144.81089975935043,0.00537109375,0.00035421270763198796,0.0068359375,0.00390625,1940,0.0002428782898921574,40,0.0002428782898921574,0,0.0002428782898921574,0.0002428782898921574,0.0002428782898921574,42:0.003570046364165247;51:0.0019534440391390795;53:0.0015707617637135685;62:0.0836914500387263,42:68;51:68;53:68;62:84,0.00537109375,0.003662109375,Yes
53,80.24949332089851,96.95771339862021,0.0135498046875,1e-05,0.017822265625,0.00927734375,1940,0.00038962817687752087,40,0.00038962817687752087,0,0.00038962817687752087,0.00038962817687752087,0.00038962817687752087,52:0.0015707617637135685;54:0.001441071810007688;63:0.001107018567115453;43:0.0012918689890159263,52:68;54:68;63:68;43:68,0.0135498046875,0.00244140625,Yes
54,185.85536944093957,183.574573598454,0.0025634765625,1e-05,0.005126953125,0.0,1940,0.00035657947316461544,40,0.00035657947316461544,0,0.00035657947316461544,0.00035657947316461544,0.00035657947316461544,44:0.0013720583642905793;53:0.001441071810007688;55:0.026038827176999513;64:0.001382971564831248,44:68;53:68;55:68;64:68,0.0025634765625,0.002197265625,Yes
55,126.30698938661205,129.00301919984867,0.06494140625,0.00017679268485658916,0.08056640625,0.04931640625,1940,0.0011755694172247105,40,0.0011755694172247105,0,0.0011755694172247105,0.0011755694172247105,0.0011755694172247105,56:0.020079688289635467;45:0.03458705736553111;65:0.05625667222811548;54:0.026038827176999513,56:68;45:68;65:68;54:68,0.06494140625,0.065185546875,Yes
56,177.45970954601614,193.05806670369188,0.00439453125,2.0781214974500908e-05,0.0078125,0.002197265625,1940,0.00024982399428829854,40,0.00024982399428829854,0,0.00024982399428829854,0.00024982399428829854,0.00024982399428829854,55:0.020079688289635467;46:0.0012318359943527812;57:0.0011350484304724073;66:0.0011760683743143041,55:68;46:88;57:68;66:68,0.00439453125,0.0048828125,Yes
57,270.2658309486911,186.43089851627386,0.00537109375,1.269807090341643e-05,0.00732421875,0.00341796875,1940,0.00020426093655614676,40,0.00020426093655614676,0,0.00020426093655614676,0.00020426093655614676,0.00020426093655614676,47:0.0012695803913872206;56:0.0011350484304724073;58:0.0010826858602116518;67:0.0016195146334689048,47:68;56:68;58:68;67:68,0.00537109375,0.0048828125,Yes
58,206.0986209500006,276.4830276240197,0.0018310546875,2.0116420021216475e-05,0.003173828125,0.00048828125,1940,0.0002435678089430292,40,0.0002435678089430292,0,0.0002435678089430292,0.0002435678089430292,0.0002435678089430292,48:0.0014720503915220395;57:0.0010826858602116518;59:0.0027789089395504896;68:0.0011442544304898772,48:68;57:68;59:68;68:68,0.0018310546875,0.003173828125,Yes
59,222.2240557555997,168.17879993626568,0.0084228515625,0.000620069444107555,0.01025390625,0.006591796875,1940,0.0006879599908360697,40,0.0006879599908360697,0,0.0006879599908360697,0.0006879599908360697,0.0006879599908360697,49:0.0030429409581646805;58:0.0027789089395504896;69:0.002491534332452666,49:68;58:68;69:68,0.0084228515625,0.00537109375,Yes
60,232.0992972529242,141.87385421182006,0.0128173828125,4.191407234271733e-05,0.01806640625,0.007568359375,1940,0.00017988146385702883,40,0.00017988146385702883,0,0.00017988146385702883,0.00017988146385702883,0.00017988146385702883,61:0.0010422023145303105;50:0.0012506719190204518;70:0.0010891739072673434,61:68;50:68;70:68,0.0128173828125,0.010009765625,Yes
61,163.7592647477117,191.9270272032709,0.005615234375,5.3520464454379046e-05,0.010986328125,0.000244140625,1940,0.00017485001492550907,40,0.00017485001492550907,0,0.00017485001492550907,0.00017485001492550907,0.00017485001492550907,51:0.0018209477406144203;60:0.0010422023145303105;62:0.07320638529903811;71:0.0010022240756278888,51:68;60:68;62:68;71:68,0.005615234375,0.017578125,Yes
