"Qubit","T1 (us)","T2 (us)","Readout assignment error","Init error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","XSLOW error","CZ error","Gate length (ns)","MEASURE error","MEASURE_2 error","Operational"
"49","140.76794754901613","135.2191873167606","0.03662109375","0.00007458859953632018","0.064453125","0.0087890625","1940","0.0008318775726817285","40","0.0008318775726817285","0","0.0008318775726817285","0.0008318775726817285","0.0008318775726817285","48:0.005947819158013096;59:0.00517886555960026;39:0.005599545995938204","48:68;59:68;39:68","0.03662109375","0.019775390625","Yes"
"50","184.9968012057312","219.83237364675557","0.003662109375","0.00001","0.00341796875","0.00390625","1940","0.00020920667587221554","40","0.00020920667587221554","0","0.00020920667587221554","0.00020920667587221554","0.00020920667587221554","40:0.001717397853558289;51:0.0022863417700777766;60:0.001226759613856404","40:68;51:68;60:68","0.003662109375","0.003173828125","Yes"
"51","37.91758939293832","59.660880671061754","0.0146484375","0.000014165153363198162","0.02734375","0.001953125","1940","0.0004659531380347282","40","0.0004659531380347282","0","0.0004659531380347282","0.0004659531380347282","0.0004659531380347282","41:0.005227356056482835;50:0.0022863417700777766;52:0.002073573961306474;61:0.0020469049604368017","41:84;50:68;52:68;61:68","0.0146484375","0.008056640625","Yes"
"52","128.19568249615202","148.5703483140423","0.008544921875","0.00035421270763198796","0.01025390625","0.0068359375","1940","0.00024280474929368217","40","0.00024280474929368217","0","0.00024280474929368217","0.00024280474929368217","0.00024280474929368217","42:0.0030850720195239045;51:0.002073573961306474;53:0.0013564827061365858;62:0.04271836477348123","42:68;51:68;53:68;62:84","0.008544921875","0.0009765625","Yes"
"53","85.54127452653451","81.98765918680272","0.01708984375","0.00001","0.0146484375","0.01953125","1940","0.0002726375884888261","40","0.0002726375884888261","0","0.0002726375884888261","0.0002726375884888261","0.0002726375884888261","52:0.0013564827061365858;54:0.0015006653524781144;63:0.0013613489577453397;43:0.0014732383955446127","52:68;54:68;63:68;43:68","0.01708984375","0.00830078125","Yes"
"54","206.1885738670843","160.1280144770122","0.005859375","0.00001","0.0107421875","0.0009765625","1940","0.00016705648716131745","40","0.00016705648716131745","0","0.00016705648716131745","0.00016705648716131745","0.00016705648716131745","44:0.0014424172993945938;53:0.0015006653524781144;55:0.04128342816136377;64:0.001245214976676623","44:68;53:68;55:68;64:68","0.005859375","0.004638671875","Yes"
"55","88.5036349934686","102.48397534602543","0.130615234375","0.00017679268485658916","0.2578125","0.00341796875","1940","0.002679635272530647","40","0.002679635272530647","0","0.002679635272530647","0.002679635272530647","0.002679635272530647","56:0.026686923191722;45:0.0488324355589137;65:0.07670114157247226;54:0.04128342816136377","56:68;45:68;65:68;54:68","0.130615234375","0.068115234375","Yes"
"56","194.0420148098776","179.55012205363363","0.00537109375","0.000011774691186240532","0.0107421875","0","1940","0.0001286427023776473","40","0.0001286427023776473","0","0.0001286427023776473","0.0001286427023776473","0.0001286427023776473","55:0.026686923191722;46:0.0011068867621783218;57:0.0009523299133293306;66:0.0019295345884082216","55:68;46:88;57:68;66:68","0.00537109375","0.00927734375","Yes"
"57","225.18163147746714","36.600246905002216","0.00732421875","0.000019698697528708367","0.0126953125","0.001953125","1940","0.00016105293436513362","40","0.00016105293436513362","0","0.00016105293436513362","0.00016105293436513362","0.00016105293436513362","47:0.0014766212652226607;56:0.0009523299133293306;58:0.0008168171462021034;67:0.006925340131995972","47:68;56:68;58:68;67:68","0.00732421875","0.0078125","Yes"
"58","213.42465419622158","225.75580005335098","0.007080078125","0.00001","0.0126953125","0.00146484375","1940","0.0002366576957384939","40","0.0002366576957384939","0","0.0002366576957384939","0.0002366576957384939","0.0002366576957384939","48:0.0010624728645660664;57:0.0008168171462021034;59:0.0009343150206662099;68:0.0011620269315167353","48:68;57:68;59:68;68:68","0.007080078125","0.0048828125","Yes"
"59","269.8223324490088","138.25955662984833","0.011962890625","0.000620069444107555","0.01953125","0.00439453125","1940","0.00013762165913877827","40","0.00013762165913877827","0","0.00013762165913877827","0.00013762165913877827","0.00013762165913877827","49:0.00517886555960026;58:0.0009343150206662099;69:0.0013430838394750677","49:68;58:68;69:68","0.011962890625","0.003173828125","Yes"
"60","169.4779982481542","118.7856213534063","0.013671875","0.00004191407234271733","0.02001953125","0.00732421875","1940","0.00018101228879357066","40","0.00018101228879357066","0","0.00018101228879357066","0.00018101228879357066","0.00018101228879357066","61:0.0012278808438557498;50:0.001226759613856404;70:0.0011351302107981687","61:68;50:68;70:68","0.013671875","0.0107421875","Yes"
"61","156.3170804290416","175.34531926121332","0.009521484375","0.000022747243530204308","0.0166015625","0.00244140625","1940","0.00017065047104145384","40","0.00017065047104145384","0","0.00017065047104145384","0.00017065047104145384","0.00017065047104145384","51:0.0020469049604368017;60:0.0012278808438557498;62:0.11432117366915256;71:0.0016469801916727533","51:68;60:68;62:68;71:68","0.009521484375","0.02001953125","Yes"
